"","probabilities_test"
172771,0.0330714028604311
172799,0.0170373042876874
172800,0.0371635387037153
172804,0.307611159616708
172805,0.0242728228601914
172820,0.0889157232538148
172829,0.323225880669155
172831,0.197660762644925
172833,0.0491886083018382
172843,0.0147452132436141
172853,0.0540694361570772
172855,0.0496806553307706
172856,0.161902802383092
172857,0.00727092282515152
172863,0.0057058052040578
172877,0.084627863716543
172881,0.0634708075984826
172895,0.067066949811209
172896,0.0284598790694783
172910,0.0172227369621464
172922,0.0143185829164462
172939,0.180272920775432
172942,0.353821792882343
172945,0.0241999644488785
172948,0.0317620476414758
172949,0.15991565277413
172953,0.012655977805357
172967,0.331754235775337
172993,0.0731017050087282
172995,0.11445563687742
172996,0.32191309759591
172997,0.060841653944386
172998,0.17274931225878
172999,0.122597104503887
173004,0.0325630824758256
173006,0.470482270902864
173007,0.151194175139073
173013,0.052602430448221
173016,0.0840725204326089
173020,0.200794210251395
173030,0.192823414529668
173048,0.0436972370624533
173056,0.0162523063605861
173066,0.0236494645786568
173079,0.0641640144706246
173107,0.107934797892113
173109,0.00524859158258892
173127,0.0448690596754725
173128,0.0832957628239465
173130,0.0525939425386207
173137,0.0485199447376506
173157,0.0673261005930841
173160,0.0701454809817994
173168,0.0355864190430035
173193,0.00961303684273813
173197,0.369066346518955
173215,0.0411230668809014
173216,0.205491497528427
173227,0.00837357416770317
173236,0.184194324739484
173237,0.020193196883347
173247,0.0472028127553098
173250,0.330091115808391
173259,0.0526958398666064
173277,0.137723307260253
173285,0.00707112780064605
173286,0.052097638261624
173299,0.0180063776738976
173310,0.206180035629713
173312,0.101117737462976
173313,0.0530339345644253
173320,0.0802531488330961
173330,0.160145259397076
173333,0.0353547268072959
173351,0.0310793741660423
173370,0.160071106908599
173372,0.024656955786503
173381,0.226111995096485
173386,0.0164808006032916
173387,0.110116834650787
173388,0.179454470606374
173393,0.0134311118178593
173394,0.307878203083652
173403,0.0218425522423741
173467,0.0245476778431803
173469,0.0927441332143285
173475,0.104589305168636
173476,0.0337269237900201
173477,0.0145512060349991
173484,0.132100902399387
173485,0.0552819989169961
173488,0.175114799902898
173491,0.0395692752710777
173520,0.0150545895480618
173522,0.244072757112523
173535,0.0439738050237852
173539,0.157199874635161
173549,0.00710723086270932
173552,0.0438127968115503
173565,0.0915018320318116
173586,0.0631651811589347
173587,0.035606634371684
173588,0.0376919262716085
173595,0.0543250796579487
173606,0.245587515265174
173620,0.197691386693105
173623,0.0114217844848172
173629,0.0320495108853529
173647,0.0175917358687605
173649,0.0316876152562245
173650,0.0668945725874758
173652,0.0268530784447808
173654,0.085795734593173
173665,0.044616834227487
173667,0.379239171462413
173685,0.121234759652086
173710,0.221255378816125
173711,0.0905727017739127
173713,0.0943485986711308
173718,0.0919968474771923
173743,0.0379026918253527
173744,0.111147424651098
173762,0.146911679746083
173768,0.0564536842314466
173769,0.311069517433592
173770,0.0786924772234039
173773,0.0122623834453889
173779,0.0384383805121809
173780,0.0216202673314478
173781,0.140233537708232
173783,0.0590602836779819
173795,0.092917487558234
173800,0.22627353017117
173812,0.00332389076905421
173823,0.0162262030296954
173834,0.0918527664506476
173874,0.0248431260862718
173891,0.0853340137242804
173904,0.116175009646979
173909,0.0652633563329687
173925,0.0188725184129719
173941,0.0699173688407736
173942,0.03462224280902
173944,0.0193035752678967
173955,0.0576272663365563
173959,0.103673939905817
174000,0.100572650205509
174004,0.0692952517473146
174006,0.0201355903529508
174008,0.153980569636096
174012,0.0606725612362121
174017,0.0849873936820635
174020,0.0551928195053387
174044,0.0200731814372005
174051,0.0158689944727971
174052,0.0453476424704436
174059,0.0975642115186736
174060,0.0109067006162056
174061,0.0384879154887089
174063,0.0664498784990128
174068,0.120746992584897
174069,0.0627069144150265
174072,0.0609115553445319
174074,0.0352971302109901
174091,0.0287559293249927
174092,0.0809849111906556
174098,0.220617762443739
174105,0.103345342349843
174107,0.0178061035671998
174110,0.0164292812415294
174121,0.0267006745108995
174126,0.0233935205295068
174153,0.0252626852061252
174156,0.03779263047195
174160,0.0512602007539299
174173,0.0244793741171653
174183,0.0139248943040478
174185,0.00955621378414877
174188,0.257353166684262
174198,0.0199574273537079
174206,0.0310873171681826
174207,0.0289050302967326
174211,0.0552489332155673
174239,0.0894396428631495
174260,0.461850162886608
174261,0.0264774092376602
174262,0.208684412249954
174264,0.0228155235109386
174271,0.274360551913723
174275,0.229151803221569
174277,0.1002096129224
174286,0.0140861498341527
174301,0.0182384466511596
174312,0.269458204095808
174314,0.0541247525975854
174322,0.126818109075306
174323,0.11041909428598
174325,0.105865944998938
174326,0.0624214246523738
174327,0.0426718203230801
174334,0.399667955564149
174360,0.0043113824005242
174362,0.258496860903482
174367,0.0198011593344582
174371,0.0627306150709569
174372,0.0595337542467791
174384,0.0460999476806439
174390,0.0191701401686658
174391,0.0441722671842601
174396,0.0153637783943015
174412,0.11040763091956
174423,0.13698392867201
174428,0.19865661100302
174429,0.268642442017086
174438,0.0115241569996508
174481,0.028211036123529
174483,0.131437843331377
174484,0.00505788093834668
174485,0.2394315971402
174488,0.0196868178578013
174497,0.0302878603212413
174509,0.248001953785081
174513,0.0798450921321366
174514,0.0768788880257194
174520,0.0498050957542483
174526,0.0557358410491361
174532,0.017011079386985
174536,0.0536332984114642
174537,0.0250938197221974
174538,0.238535686903268
174539,0.0844287807779697
174540,0.0336362938020635
174549,0.0106169384772345
174551,0.0265713633582895
174563,0.191001550794897
174574,0.199824362879934
174575,0.191126800226387
174586,0.0112744135103813
174590,0.0784483045741614
174606,0.12676619383112
174607,0.0822094433917112
174609,0.0406826795348583
174610,0.181633778757866
174630,0.11194083526644
174631,0.0191345937649145
174661,0.0230260777896332
174665,0.0185048463523561
174666,0.0435109664230377
174677,0.0194754873809453
174690,0.0806854307526354
174700,0.0686542997282091
174702,0.043323077338024
174703,0.033595842393107
174713,0.0118058350859804
174721,0.141785215024621
174726,0.054966346740337
174729,0.0404260955934347
174741,0.018113576478316
174742,0.121944784404555
174754,0.0163073377872881
174757,0.0264179617263261
174782,0.416691143630694
174795,0.13976959459161
174805,0.0349087460339193
174806,0.0558000053094953
174809,0.0436322318859783
174810,0.102393772763993
174829,0.00811878653843876
174830,0.211502270224802
174832,0.0311936117955277
174836,0.138934547271588
174839,0.0261650937382228
174843,0.0762087658963632
174854,0.101407923102275
174861,0.0680398037858055
174863,0.0988885294759731
174867,0.0674374567445133
174871,0.097931391289196
174887,0.107935417006791
174890,0.149631777524895
174897,0.014664179690138
174901,0.107047545480285
174903,0.00673636832016723
174912,0.0237906260565776
174913,0.0716546424042569
174920,0.216400534435717
174922,0.323674865100705
174924,0.0972459120584414
174925,0.0331705274176083
174928,0.0491428062186086
174938,0.122267638070722
174939,0.0209141898339299
174943,0.0303359360527084
174950,0.148195523624657
174954,0.040744019981715
174955,0.0178991995740223
174957,0.0927681053379172
174965,0.0783704609586478
174966,0.061621287510447
174967,0.101622937241598
174977,0.0981381303392532
174983,0.0914577284116659
174986,0.224949062363502
174987,0.027095251246252
175012,0.0837042855217127
175015,0.0984175181342933
175025,0.0827709587538778
175027,0.0773884415815208
175029,0.0222680282790337
175056,0.28752277673529
175075,0.070866876031125
175081,0.107518008264089
175097,0.134104789391621
175128,0.015509696900331
175129,0.0191613271963653
175138,0.046919885529914
175169,0.176227479079086
175183,0.104173168479616
175211,0.0244002068157516
175212,0.131471081780142
175215,0.0372411082556994
175223,0.0667657460353828
175225,0.0104202019742299
175233,0.0205497511136281
175250,0.0124687382995486
175253,0.0337027811754136
175257,0.0265550876620086
175260,0.0487767429245019
175261,0.0509655343795334
175264,0.0219859201934406
175284,0.0557137574659078
175288,0.0291853105335049
175295,0.040264913760679
175309,0.0575063938183902
175310,0.0601747510168177
175313,0.0685549449836541
175334,0.0420491966177582
175337,0.0761209247010561
175346,0.0349906179420102
175347,0.0560879264645464
175349,0.0574644879369498
175350,0.102614122236699
175351,0.0663897153827024
175367,0.241573683787027
175369,0.0563745051452546
175371,0.223848611162767
175372,0.0135450206770033
175392,0.33303909015733
175400,0.0208103612123121
175402,0.0640804955762857
175403,0.158042650537686
175407,0.19207679772284
175408,0.0210979419326773
175414,0.0645742504868947
175431,0.013083795960604
175435,0.0717602046785704
175442,0.0137315587302282
175454,0.0365503834665476
175456,0.0309468865760174
175457,0.069876422633793
175464,0.0482882954063244
175465,0.0327287254731453
175477,0.0236534568706649
175488,0.0913979259700966
175495,0.11145511824645
175499,0.159934783289894
175500,0.0338696698408915
175515,0.11204020005208
175519,0.0126838048015555
175520,0.0984867937829967
175531,0.0320240232361721
175534,0.0376926786293818
175543,0.0876551217049069
175566,0.0340402499380767
175568,0.0168828112448489
175573,0.0740361483810168
175574,0.0808278921308449
175576,0.0795142183658575
175591,0.0610814192932408
175593,0.0305810512912189
175605,0.13174103654333
175609,0.101307255705815
175617,0.0311205442067369
175624,0.324844066089764
175629,0.0298002055766579
175633,0.0155799008461144
175645,0.200109946252557
175649,0.0152539211360478
175650,0.0572831440274572
175653,0.0798757556777293
175659,0.0130350067598358
175660,0.013177676059584
175661,0.143073689570011
175664,0.0362985795618195
175665,0.0381929368019039
175677,0.0371747894208734
175682,0.0155738820475609
175684,0.20781647829361
175687,0.0260137654283355
175690,0.112237314228766
175706,0.0206289902041447
175722,0.123399520929353
175724,0.0437783621207168
175730,0.0695651103401772
175731,0.012844121556221
175737,0.0416591080968826
175743,0.0803248615818998
175745,0.172460813184391
175758,0.0475721350953779
175768,0.0183779865494324
175769,0.0540405194070558
175773,0.0218448267936887
175775,0.0503434743483839
175794,0.0223529470156613
175798,0.184853142723514
175809,0.343665641953928
175818,0.0352724259440474
175830,0.0276126769106977
175835,0.0101479210300253
175840,0.194828846559409
175864,0.036231441013442
175875,0.046141879969249
175890,0.0229379095912344
175892,0.0331524932819019
175914,0.060984731564879
175930,0.214916774823867
175935,0.0278724323931997
175955,0.0207807705258509
175958,0.0892989490223485
175959,0.0324215363137172
175960,0.104075471240765
175964,0.0195818474917606
175968,0.030686066753065
175986,0.202100804766882
175987,0.0759470972491468
175997,0.0282854394468165
175998,0.10597858435319
176003,0.0387876715822393
176004,0.155896248222328
176021,0.0559465845822396
176034,0.138437829711188
176035,0.137228602733987
176043,0.3378221648613
176045,0.0572700813924332
176051,0.0335198789225402
176052,0.0408650882110732
176059,0.00672421673821868
176067,0.0247439813908535
176073,0.321623921082225
176076,0.0204648331827104
176077,0.00276335708953312
176085,0.0141763695992718
176088,0.105813530466906
176095,0.127706994073347
176118,0.12817000161192
176129,0.124478934625757
176177,0.0789157937148315
176183,0.0859456853945027
176206,0.105865461546674
176218,0.0480679889940601
176240,0.0661903771118408
176253,0.01549294456624
176260,0.197482880449586
176275,0.0535156272219873
176285,0.0455923006219815
176288,0.170187292326996
176289,0.180740823660424
176290,0.200440739222983
176297,0.0369198920256542
176300,0.251792551889177
176301,0.140051131949412
176319,0.0469075552578209
176322,0.0332668883735088
176337,0.0319543114933427
176346,0.129495012579122
176347,0.16332947958026
176352,0.0764729293547701
176358,0.0161090870125373
176359,0.173351766534646
176365,0.0607076610728295
176371,0.0262669920888852
176403,0.202622901200603
176419,0.0931910051784443
176428,0.021502236390257
176429,0.248923648858822
176430,0.121834213407995
176432,0.0467331092029512
176437,0.164999554636698
176440,0.0466077874493134
176441,0.26898554243807
176450,0.0538660206406545
176454,0.0184192975464872
176459,0.0585698106888768
176460,0.0288892413326535
176467,0.0428185305249705
176472,0.330255561279144
176482,0.146354625027518
176483,0.46549918091729
176486,0.14048698959767
176487,0.0403623826283908
176494,0.0489758946088011
176497,0.0307070067262502
176500,0.112623259676928
176509,0.076037601208126
176511,0.103953948610788
176512,0.0312030922712287
176522,0.0362907142125604
176525,0.0991693899096607
176526,0.366357262469567
176537,0.0168578043644662
176538,0.0420597351353932
176572,0.0374543400429525
176573,0.025449177344879
176574,0.147714612321126
176579,0.0628510312673999
176580,0.0535535722185853
176592,0.346899687853343
176601,0.0750659015713808
176603,0.172079530975035
176605,0.120857456668083
176606,0.0452180345550669
176615,0.0236026570261034
176620,0.148621473047512
176634,0.07188816956267
176635,0.00443501802015848
176638,0.0227909124824741
176639,0.0858937123078538
176641,0.0748934380150106
176661,0.0520523596410556
176668,0.196640502988841
176669,0.168746406877514
176683,0.159088978371451
176688,0.0257134027956123
176700,0.0910063262238195
176702,0.0252343047394834
176705,0.100141461926961
176709,0.0229435573256464
176710,0.104408486146673
176720,0.0582960051299856
176726,0.0115084088453593
176731,0.107912596456102
176732,0.0839658706016303
176733,0.0310301453922238
176734,0.0523444568580409
176736,0.0712806042915481
176741,0.0634141577664036
176756,0.0353105788933781
176785,0.0156832865530417
176790,0.0377129999066329
176793,0.0609432132723113
176820,0.0784256635671374
176827,0.0584748695025008
176828,0.0117079461278938
176839,0.0920879652289894
176848,0.0272603067110989
176850,0.0524172197929756
176853,0.0138517463386827
176866,0.0112374451614533
176867,0.0417334220620939
176875,0.0861597952206228
176883,0.16330468983046
176888,0.139438341725653
176890,0.342335331171116
176898,0.141002609113345
176917,0.0440924121846289
176925,0.0331344616849049
176929,0.0850047410828613
176934,0.196644488635374
176938,0.123344411266983
176953,0.0585529758738571
176957,0.0437485421857641
176970,0.0355197451690727
176997,0.0599567783356821
177029,0.0772371007391964
177030,0.0254697551409951
177031,0.047972353943444
177032,0.0476994707892673
177047,0.0367749890660893
177048,0.0222983187197214
177051,0.114983228883083
177055,0.0136947186373287
177060,0.0605425574561674
177064,0.289606878378215
177065,0.0129198068131202
177069,0.116514776783728
177076,0.0453314025390349
177085,0.063423360437113
177087,0.14345259511859
177105,0.0871846323716879
177126,0.0270413774667027
177133,0.053171321718745
177141,0.0395361468973452
177146,0.0556025947798225
177156,0.238924950083939
177179,0.0279975599093809
177187,0.313069115287198
177192,0.253007974461353
177203,0.0582592793488122
177228,0.0549562635637138
177229,0.0817263829408591
177249,0.0499561245960773
177250,0.157978904239729
177253,0.0897799965203761
177260,0.0621309705283297
177262,0.07840131416247
177270,0.0901650050964235
177275,0.072183768940638
177284,0.153652662471578
177285,0.238589072732403
177314,0.118644960152199
177319,0.0907406889296037
177325,0.00519945188089694
177327,0.101768975583827
177339,0.0840919101703863
177344,0.169201197330496
177378,0.125347858983934
177384,0.0426434747303061
177385,0.0240404800843806
177386,0.0350943713019189
177387,0.0622238886172267
177405,0.0234719140395273
177423,0.0487007914323825
177424,0.00652489982506329
177425,0.0690710397763772
177430,0.225861884091478
177435,0.0454625808432741
177447,0.0615396035083675
177448,0.0209849198007091
177449,0.00895117359042545
177451,0.0906541358710841
177460,0.192358544339533
177479,0.0750695581545232
177489,0.0279275112390129
177504,0.0085846159858343
177505,0.1056267494864
177511,0.186551307876326
177524,0.0714317218904719
177526,0.0141874057933811
177535,0.0348357504680767
177558,0.102416640819524
177562,0.12792534372355
177569,0.0614612525438052
177579,0.0343034865824501
177580,0.161147458072248
177583,0.0151152409480675
177584,0.0286971833967723
177585,0.0456966093594093
177605,0.101941742138727
177606,0.0209785733819944
177618,0.0605331082647369
177639,0.462184567203098
177649,0.00623489114541698
177656,0.0433952230147141
177657,0.0679093809830893
177661,0.0479888311798002
177665,0.0585797370226032
177669,0.0377962564930284
177680,0.205446617723727
177688,0.442837558111785
177689,0.0324205283364631
177694,0.0278594691813023
177696,0.204092323143025
177700,0.140263016413255
177705,0.0592330356985262
177710,0.0418809490573324
177720,0.0199149734812374
177728,0.0523024746992769
177729,0.169966077321172
177731,0.0875690208354212
177733,0.210940543980386
177749,0.0771047474472373
177751,0.0566614958724092
177767,0.152484910195602
177776,0.0546843751833786
177780,0.315309768797886
177783,0.0208842375692319
177785,0.147778561845958
177791,0.0113067973832314
177797,0.0367333000599488
177798,0.0318205906273925
177799,0.00947431066743631
177802,0.0195782238168532
177803,0.0182935268167877
177805,0.0355243825228979
177820,0.0166311466971394
177824,0.0222352934066737
177825,0.0305710843107426
177829,0.0343889200483855
177839,0.0305276925233587
177861,0.0274634303774399
177865,0.09592446243849
177867,0.0238285335754942
177875,0.203692200617274
177876,0.478976519407557
177878,0.0741549839181422
177883,0.0673301325399999
177886,0.00873661616013695
177891,0.101024408584975
177892,0.0634205184131506
177902,0.0323723714778514
177904,0.111211110753036
177931,0.145009815761932
177939,0.0227422121189673
177944,0.0875074724382908
177946,0.0888599994932121
177959,0.212119015101007
177977,0.0651526330945117
177992,0.118323438139392
177993,0.216968040050994
178005,0.129034138420998
178008,0.0479960834415407
178009,0.0729044557456409
178012,0.334997319860688
178015,0.0295931656405392
178018,0.00927513020616891
178037,0.159608473026051
178050,0.0152264625036519
178058,0.102374200213845
178060,0.0344057238997008
178064,0.423310601709525
178074,0.0947823425916396
178077,0.121232110786279
178094,0.0734620954601996
178095,0.111984304200515
178096,0.0237956498750935
178107,0.110112787066137
178117,0.026898681637271
178146,0.0186576690788212
178154,0.0771158407363497
178160,0.041024653239715
178164,0.031981515549319
178172,0.0118356802796091
178174,0.183409492416498
178182,0.329861009110868
178184,0.186467623341641
178196,0.0561651511827912
178223,0.0812657553764579
178225,0.0335457536991661
178226,0.0627267182802098
178240,0.198090246667217
178242,0.0707514288551063
178250,0.0921297652321032
178268,0.0582047480920387
178282,0.0288823718256002
178285,0.0628395366023878
178288,0.0744695228079043
178290,0.00586272390946966
178295,0.0883758631397253
178312,0.0306296898291726
178317,0.0265623470302135
178342,0.31224472223598
178343,0.118516214583509
178344,0.0777075043206533
178346,0.0831598797359389
178353,0.181685417732263
178356,0.263660181059511
178358,0.0174469928572742
178359,0.089062869042201
178362,0.198838090715702
178380,0.0236681466965591
178387,0.0421147484319496
178391,0.321683149010107
178395,0.265489058431362
178408,0.126156038120563
178415,0.0160355376761376
178421,0.0316962620326293
178424,0.253485934883655
178428,0.0921527533096026
178432,0.015005156312287
178433,0.0583582189414898
178436,0.0656802423960983
178442,0.0351891793425288
178453,0.0370141030244752
178459,0.0751529392158662
178467,0.0913751796424392
178472,0.150759643601764
178491,0.0126307296435928
178499,0.0540049555628463
178504,0.164280515646529
178506,0.0644959548726567
178509,0.0599710165045421
178517,0.0191719706921892
178525,0.0226651504581722
178530,0.102671150197937
178531,0.21346094067826
178537,0.100870818449201
178553,0.164508928284949
178557,0.026070484081258
178565,0.0493556861136121
178566,0.0422397963211444
178579,0.00410043629910754
178586,0.207841590205441
178589,0.0883932660462817
178592,0.0819682642046237
178610,0.00813856992729859
178620,0.0992604602216259
178621,0.0178317127767911
178622,0.0650942047792959
178643,0.0194761102906835
178665,0.056844574968761
178671,0.0418850687077239
178675,0.0176294664960945
178692,0.0475219635008933
178722,0.102061722598589
178723,0.0397713163445105
178726,0.0877408725051227
178731,0.159343644472417
178737,0.207748228065
178739,0.135242513855735
178745,0.0172382256072969
178766,0.0631771405770961
178771,0.0883329271175682
178775,0.0384995343005706
178785,0.065617282346718
178789,0.0669169768676997
178790,0.0228504052040166
178792,0.0560371546992506
178804,0.0425851000376407
178817,0.165403822657158
178821,0.0222671327800464
178825,0.043271644032233
178830,0.0720994041710773
178831,0.138123946402574
178832,0.128841583882176
178847,0.0326733265129838
178853,0.0646438209785932
178856,0.164497190236375
178867,0.10663386935141
178868,0.0329517238528528
178881,0.0659508666910268
178887,0.0370027235179085
178888,0.138201082419186
178908,0.0395643144356499
178909,0.076222913094049
178942,0.107149596337865
178943,0.264619722508198
178946,0.0142529433217168
178947,0.241317294527216
178950,0.148816880930652
178958,0.212182685385099
178976,0.0177024835359522
178986,0.0208964025446055
178989,0.0135629276698208
178995,0.15837404833841
178996,0.152742991531168
179006,0.0521359489367481
179025,0.0931361167450954
179034,0.0358712013928282
179038,0.336434081425834
179043,0.0273840246975772
179050,0.0260777972888505
179051,0.0938057767858307
179076,0.290915072655119
179077,0.0466447933141097
179091,0.0698669367336155
179092,0.133515511754998
179111,0.0630133679899753
179128,0.0426607836404685
179132,0.0799764986872547
179137,0.0580831209465908
179138,0.0327036883078813
179146,0.133555688500749
179148,0.092821714561963
179149,0.0206366126372801
179150,0.0322121069781981
179155,0.0297171942474722
179164,0.0111613782737853
179177,0.00349557792072399
179178,0.101458674452449
179182,0.204365885624999
179184,0.0170654737300118
179186,0.273599524748365
179191,0.316912107663723
179194,0.100647838408128
179201,0.0381147930802288
179210,0.016452241622227
179211,0.0501247117023169
179212,0.0544108765983248
179216,0.0903776452329937
179229,0.0173628303067619
179235,0.0160676938320413
179236,0.139026828560427
179241,0.069138875364387
179244,0.06006715067929
179249,0.0669898786024786
179256,0.261821304324286
179260,0.123279938388842
179262,0.0709130160099785
179264,0.166429756966264
179268,0.0708157188906436
179272,0.0383747379037741
179280,0.0404592736513049
179287,0.00635747653907475
179288,0.0361499112049858
179290,0.00869968764188588
179295,0.0140767699231472
179298,0.133946179058018
179306,0.0398672216063191
179307,0.0272952483093735
179310,0.143552478001891
179314,0.0186669859751735
179317,0.0822391669045386
179319,0.238425694551875
179327,0.0169590479125222
179336,0.0566806670541457
179342,0.0243313247865854
179344,0.591985201510811
179347,0.0243757708031264
179357,0.0408362429166
179368,0.0840672663855166
179413,0.0552056787435619
179425,0.0584428619729886
179435,0.027099564729698
179447,0.0188114464180049
179449,0.0296491033628788
179458,0.0184194734767564
179460,0.0217848247620043
179475,0.0938368087231807
179486,0.0225518891524641
179493,0.0153283758610177
179499,0.100011468472729
179501,0.0704553871512807
179508,0.0192000875911366
179511,0.0298020442809243
179513,0.0894050198490446
179519,0.0804506757313091
179537,0.0294462678634112
179550,0.0267738973784414
179559,0.0376322435484038
179560,0.0405463339385585
179578,0.10630106927465
179583,0.0253343674122895
179590,0.0240245500839458
179597,0.0159276561787306
179599,0.0206606016552106
179602,0.187634825889316
179609,0.0167734874543509
179621,0.0655064397792443
179624,0.103939975632652
179625,0.039436146030326
179630,0.0461120898893095
179640,0.0300630526208979
179641,0.0223504489453212
179644,0.021866601821881
179649,0.0333883435037572
179650,0.168027471504512
179652,0.0558638371129211
179653,0.0905298104794931
179660,0.207128346555029
179662,0.035273071017919
179673,0.109569480523452
179678,0.056509990687487
179679,0.0157542842996765
179686,0.0144611714893774
179721,0.015353670790197
179733,0.185823142988195
179736,0.197568956385884
179737,0.0125172813367136
179748,0.178566562512305
179750,0.234537202009275
179751,0.0372074807597103
179752,0.0761765749212794
179753,0.0765347065099591
179765,0.0465266373218994
179768,0.0541521439637258
179798,0.0160992530288292
179827,0.0169631975848324
179837,0.0299742354746391
179838,0.0580144320970842
179851,0.0456389952858679
179868,0.209960761516359
179875,0.0474720193015997
179876,0.034739346777933
179882,0.071334043386491
179883,0.0424148505797875
179894,0.0354670702018099
179905,0.0535686728436478
179907,0.0941726327434842
179919,0.0412668501049167
179926,0.0626485947966027
179936,0.0442586170562052
179941,0.0718069880656896
179945,0.139991474142096
179951,0.100364320543274
179960,0.0267841706923546
179967,0.00966361010140166
179980,0.308273028104814
179985,0.229381797616251
179997,0.0385481946352669
180001,0.138501825583593
180007,0.0380845211820602
180011,0.149188886977078
180017,0.036444852086315
180027,0.0619765322549056
180033,0.13894960189273
180036,0.385188432747584
180037,0.0269520248384539
180041,0.311826922941669
180042,0.524355187620832
180050,0.204226767246705
180059,0.0124364878314438
180066,0.0295603787261929
180067,0.0606540760298004
180085,0.124672444006724
180092,0.0277067005279842
180099,0.0240297048685196
180101,0.314467327646294
180115,0.063170051064425
180122,0.0420976496726795
180126,0.0657184896957507
180127,0.0499206658695718
180140,0.154016021102197
180141,0.0152214250205303
180158,0.0474327053475739
180163,0.0839802574957586
180178,0.00732002086585572
180189,0.0388852982846518
180198,0.0635877541475457
180201,0.426448174585913
180202,0.157429425840603
180209,0.179541850043606
180239,0.0158014714955983
180244,0.0497769820995603
180270,0.0140986492671559
180271,0.0191704318778886
180286,0.0255353737153135
180287,0.114731408865232
180291,0.0131323008388532
180293,0.0355815339898489
180296,0.0743375423402465
180297,0.0499790414017608
180305,0.0464401618146217
180318,0.0589082442800303
180319,0.0870209611246014
180322,0.0204506065707911
180323,0.0756101225478543
180331,0.0463921044318642
180365,0.0618647588242581
180368,0.0515080023818434
180369,0.0695661665050813
180382,0.0622096501278505
180387,0.0407326171926197
180388,0.423042666003397
180389,0.0565273704928846
180398,0.0172972849539655
180399,0.0532085098185258
180402,0.139919292929078
180406,0.0404456776722155
180407,0.0249012448517228
180408,0.181842573043558
180413,0.04019479336184
180416,0.0556636180162687
180420,0.0209557452281566
180429,0.402524278922237
180430,0.541161775552857
180431,0.0288133872622761
180438,0.0136575729168205
180441,0.027077061518207
180448,0.0737953154850007
180453,0.0217530693747762
180478,0.544732450816475
180480,0.111933456876365
180510,0.0420383923245622
180524,0.145362558514873
180534,0.0212531431237919
180537,0.42988846355563
180545,0.0241019015864831
180550,0.0929846492029632
180559,0.00983802730783419
180583,0.0206674509372642
180587,0.0134452642748493
180594,0.0512782806415773
180597,0.137019815643029
180598,0.192716783253759
180599,0.176942159753082
180601,0.0872174284203882
180624,0.112724150088752
180625,0.527535419404236
180634,0.0422649969459212
180647,0.00519377644723711
180652,0.0614215732689181
180656,0.159379504870838
180664,0.0386714486691295
180666,0.0328746813220033
180674,0.0959994680228313
180679,0.0607868333545944
180685,0.13788961639711
180692,0.178932204313174
180698,0.045143923541692
180699,0.0286752897175355
180700,0.0190023491787623
180702,0.0332863151506673
180710,0.0255075877403068
180736,0.024805689187334
180739,0.187692459146425
180741,0.0840720415981552
180743,0.354890393074364
180747,0.015556265452145
180754,0.207274072011401
180755,0.0297292786295867
180756,0.0337022080547328
180768,0.029793975330784
180773,0.0523407205307808
180775,0.0827281540986502
180784,0.117705615589469
180787,0.0235798938184933
180795,0.029177520369662
180796,0.0582457118999383
180799,0.0252020529507541
180811,0.0378493578669709
180813,0.0486429675508888
180827,0.0677215422124376
180828,0.0594524743444181
180833,0.123205154070848
180834,0.141973854251575
180847,0.0158882031751411
180852,0.188360471774499
180853,0.076858402454105
180854,0.024022632293523
180855,0.137763310613282
180856,0.0422299484563004
180858,0.00296573638932488
180859,0.199281011259475
180867,0.0166209050437276
180868,0.0109164950020169
180872,0.0520709440052245
180873,0.063155579832529
180874,0.14915623126887
180875,0.0305951576120099
180878,0.0430889189191289
180888,0.0503920982465544
180889,0.0232038062227057
180891,0.0364454026873391
180902,0.058564157320375
180907,0.136378780137375
180913,0.108681018002473
180916,0.0346179752353187
180954,0.0492647451808235
180962,0.0994484914729343
180963,0.00312091834642841
180967,0.169960598071489
180971,0.115125562242415
180975,0.0758987090257764
180985,0.0878371830341569
180991,0.0350886741401654
181009,0.0464270305571321
181012,0.0147419141179447
181015,0.130953631757159
181034,0.102902164136224
181064,0.0229611496857822
181071,0.118282598758556
181083,0.0377248644129528
181084,0.0183680205328132
181085,0.0719866859675609
181088,0.0475910056052078
181098,0.115419812608548
181110,0.157985933197714
181111,0.0181073835912944
181112,0.00876709312251182
181114,0.119963752156974
181117,0.230375620786844
181157,0.00823402312061905
181160,0.0468005494303884
181161,0.133788421483867
181165,0.023746290201907
181179,0.529813484341273
181186,0.0440009338940064
181196,0.0609134307801928
181197,0.194891014010183
181204,0.0871440328032946
181213,0.0664807441630848
181214,0.384622184300166
181221,0.0925877748330625
181224,0.0498385067272703
181226,0.0463425558735519
181236,0.135573366172016
181256,0.279744095896954
181257,0.0406171702776414
181279,0.0625300970706493
181282,0.0460646517151503
181285,0.0122230230853428
181288,0.014821533927737
181289,0.176308732378736
181290,0.0166735903352829
181298,0.0277362801951935
181299,0.103899674381918
181307,0.0394555789316791
181312,0.288197574522295
181318,0.124927106947032
181322,0.0503761151592811
181338,0.0999098119444664
181340,0.0192331250802565
181342,0.00601819515370131
181344,0.111110468069948
181350,0.0491593988749676
181373,0.047476316854693
181374,0.0617875862500133
181375,0.0183725461818008
181379,0.0855782342206017
181381,0.0239550556614093
181385,0.161388068417849
181388,0.0176462849352855
